"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"443FH38A","journalArticle","2010","Willems, Roel M.; Hagoort, Peter; Casasanto, Daniel","Body-Specific Representations of Action Verbs: Neural Evidence From Right- and Left-Handers","Psychological Science","","","10.1177/0956797609354072","https://doi.org/10.1177/0956797609354072","According to theories of embodied cognition, understanding a verb like throw involves unconsciously simulating the action of throwing, using areas of the brain that support motor planning. If understanding action words involves mentally simulating one’s own actions, then the neurocognitive representation of word meanings should differ for people with different kinds of bodies, who perform actions in systematically different ways. In a test of the body-specificity hypothesis, we used functional magnetic resonance imaging to compare premotor activity correlated with action verb understanding in right- and left-handers. Right-handers preferentially activated the left premotor cortex during lexical decisions on manual-action verbs (compared with nonmanual-action verbs), whereas left-handers preferentially activated right premotor areas. This finding helps refine theories of embodied semantics, suggesting that implicit mental simulation during language processing is body specific: Right- and left-handers, who perform actions differently, use correspondingly different areas of the brain for representing action verb meanings.","2010","2024-09-24 22:01:41","2024-09-24 22:14:08","","67–74","","1","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609354072 PMID:20424025","","/Users/Ian-Hussey/Zotero/storage/2HMHWVCS/Willems et al. - 2010 - Body-Specific Representations of Action Verbs Neu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DSKSNA2F","journalArticle","2010","Zauberman, Gal; Levav, Jonathan; Diehl, Kristin; Bhargave, Rajesh","1995 Feels So Close Yet So Far: The Effect of Event Markers on Subjective Feelings of Elapsed Time","Psychological Science","","","10.1177/0956797609356420","https://doi.org/10.1177/0956797609356420","Why does an event feel more or less distant than another event that occurred around the same time? Prior research suggests that characteristics of an event itself can affect the estimated date of its occurrence. Our work differs in that we focused on how characteristics of the time interval following an event affect people’s feelings of elapsed time (i.e., their feelings of how distant an event seems). We argue that a time interval that is punctuated by a greater number of accessible intervening events related to the target event (event markers) will make the target event feel more distant, but that unrelated intervening events will not have this effect. In three studies, we found support for the systematic effect of event markers. The effect of markers was independent of other characteristics of the event, such as its memorability, emotionality, importance, and estimated date, a result suggesting that this effect is distinct from established dating biases.","2010","2024-09-24 22:01:41","2024-09-24 22:14:05","","133–139","","1","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609356420 PMID:20424034","","/Users/Ian-Hussey/Zotero/storage/57Y3DEJA/Zauberman et al. - 2010 - 1995 Feels So Close Yet So Far The Effect of Even.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RD2FNTWM","journalArticle","2010","Adams, Wendy J.; Gray, Katie L. H.; Garner, Matthew; Graf, Erich W.","High-Level Face Adaptation Without Awareness","Psychological Science","","","10.1177/0956797609359508","https://doi.org/10.1177/0956797609359508","When a visual stimulus is suppressed from awareness, processing of the suppressed image is necessarily reduced. Although adaptation to simple image properties such as orientation still occurs, adaptation to high-level properties such as face identity is eliminated. Here we show that emotional facial expression continues to be processed even under complete suppression, as indexed by substantial facial expression aftereffects.","2010","2024-09-24 22:07:23","2024-09-24 22:14:01","","205–210","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359508 PMID:20424046","","/Users/Ian-Hussey/Zotero/storage/TC9H5DZ7/Adams et al. - 2010 - High-Level Face Adaptation Without Awareness.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T7M9UCT5","journalArticle","2010","Alicke, Mark D.; Zell, Ethan; Bloom, Dorian L.","Mere Categorization and the Frog-Pond Effect","Psychological Science","","","10.1177/0956797609357718","https://doi.org/10.1177/0956797609357718","Zell and Alicke (2009) have shown that comparisons with a few people have a stronger influence on self-evaluations than comparisons with larger samples. One explanation for this effect is that people readily categorize their standing in small groups as “good” or “bad,” which supersedes large-sample data. To test this explanation, we created a situation in which students learned that their performance ranked 5th or 6th out of 10 persons on a task. In each experimental session, two groups, each containing 5 people, were created by random assignment. Some students learned that their performance placed them last in one group of 5, and some learned that they were first in the other group of 5. In the other conditions, participants learned only that that they were 5th or 6th in the group of 10. Results showed that being last in the superior group led to lower self-evaluations than being first in the inferior group.","2010","2024-09-24 22:07:23","2024-09-24 22:13:58","","174–177","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357718 PMID:20424040","","/Users/Ian-Hussey/Zotero/storage/CQ2W7RWK/Alicke et al. - 2010 - Mere Categorization and the Frog-Pond Effect.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AMGG7RB","journalArticle","2010","Bahrami, Bahador; Vetter, Petra; Spolaore, Eva; Pagano, Silvia; Butterworth, Brian; Rees, Geraint","Unconscious Numerical Priming Despite Interocular Suppression","Psychological Science","","","10.1177/0956797609360664","https://doi.org/10.1177/0956797609360664","Whether high-level properties of stimuli rendered invisible by interocular competition can influence perception and behavior remains controversial. We studied whether suppressed and invisible symbolic and nonsymbolic numerical stimuli can elicit priming. First, we established that participants were objectively unable to discriminate numerical prime stimuli when interocular suppression rendered them invisible. Next, we asked participants to enumerate a visible target set of items after being exposed to a suppressed, invisible (nonsymbolic or symbolic) prime set. Both symbolic and nonsymbolic unconsciously perceived numerical primes induced robust priming effects that were specific to the numerical distance between the target and prime. Comparison with a no-prime condition revealed that primes larger than targets interfered with target enumeration and primes the same as or smaller than targets facilitated target enumeration. Taken together, our findings provide clear evidence for high-level processing of stimuli rendered invisible through interocular suppression.","2010","2024-09-24 22:07:23","2024-09-24 22:13:55","","224–233","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609360664 PMID:20424051","","/Users/Ian-Hussey/Zotero/storage/IV7I6TBH/Bahrami et al. - 2010 - Unconscious Numerical Priming Despite Interocular .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6CSFNGYM","journalArticle","2010","Bouvier, Seth; Treisman, Anne","Visual Feature Binding Requires Reentry","Psychological Science","","","10.1177/0956797609357858","https://doi.org/10.1177/0956797609357858","Reentrant processing has been proposed as a critical mechanism in feature binding. To test this claim, participants were shown arrays of six pairs of crossed vertical and horizontal bars. In each pair, one bar was white; one was red, green, or blue. Identifying the orientation, but not the color, of the nonwhite bar in the target item required correct binding. Four dots appeared around one of the items (the target) and either disappeared with it or persisted for 300 ms after the array disappeared. This type of trailing mask is thought to interfere with target processing by disrupting reentry. Consistent with the hypothesis that binding requires reentrant processing, the trailing mask significantly reduced the accuracy of orientation but not color judgments. In a control condition, when the white bar was omitted, binding was no longer required, and both color and orientation were accurately reported.","2010","2024-09-24 22:07:23","2024-09-24 22:13:52","","200–204","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357858 PMID:20424045","","/Users/Ian-Hussey/Zotero/storage/QILMNH2P/Bouvier and Treisman - 2010 - Visual Feature Binding Requires Reentry.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8SQJMV5Q","journalArticle","2010","Chambers, John R.","Why the Parts Are Better (or Worse) Than the Whole: The Unique-Attributes Hypothesis","Psychological Science","","","10.1177/0956797609359509","https://doi.org/10.1177/0956797609359509","People tend to rate members of a positive group (e.g., best friends) as superior to the average of that group and members of a negative group (e.g., worst enemies) as inferior to the average of that group. Five experiments tested a new theoretical account of these nonselective superiority and inferiority biases. According to this account, a member’s unique attribute (the dimension distinguishing that member positively or negatively from other group members) is used as the standard for comparing that member with other group members. The experimental results supported this hypothesis. When participants compared a randomly selected popular or unpopular vacation destination with other destinations, the target destination’s unique attribute was more accessible than its nonunique attributes (Experiments 1–4), and a popular destination was judged less above average if one of its nonunique attributes was the salient comparison standard (Experiment 4). In addition, the unique attribute was used as the comparison standard for evaluating novel stimuli (Experiment 5). Alternative accounts and implications for general comparison processes are discussed.","2010","2024-09-24 22:07:23","2024-09-24 22:13:48","","268–275","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359509 PMID:20424056","","/Users/Ian-Hussey/Zotero/storage/3GDPXAKZ/Chambers - 2010 - Why the Parts Are Better (or Worse) Than the Whole.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MR7P52M4","journalArticle","2010","Davis, Tyler; Love, Bradley C.","Memory for Category Information Is Idealized Through Contrast With Competing Options","Psychological Science","","","10.1177/0956797609357712","https://doi.org/10.1177/0956797609357712","We suggest that human category formation relies on contrastive learning mechanisms that seek to reduce prediction error. In keeping with this view, manipulating category contrast leads to systematic distortions in people’s memory for category information. Simply by changing the basis of comparison (i.e., the available response options), we can systematically distort people’s perceptions of novel, energy-source, and political categories. Our proposal explains perceived variations in category members’ typicality, including cases in which average items are judged as highly typical and cases in which extreme or ideal members are judged as highly typical of the category. Although straightforward, our account spans findings from studies in goal-derived, cross-cultural, and object-based categorization and suggests ways in which society’s perception of key issues is distorted by political discourse.","2010","2024-09-24 22:07:23","2024-09-24 22:13:46","","234–242","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357712 PMID:20424052","","/Users/Ian-Hussey/Zotero/storage/79Y25B3K/Davis and Love - 2010 - Memory for Category Information Is Idealized Throu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7TXMTEK3","journalArticle","2010","DeVoe, Sanford E.; Iyengar, Sheena S.","Medium of Exchange Matters: What’s Fair for Goods Is Unfair for Money","Psychological Science","","","10.1177/0956797609357749","https://doi.org/10.1177/0956797609357749","Organized groups face a fundamental problem of how to distribute resources fairly. We found people view it as less fair to distribute resources equally when the allocated resource invokes the market by being a medium of exchange than when the allocated resource is a good that holds value in use. These differences in fairness can be attributed to being a medium of exchange, and not to other essential properties of money (i.e., being a unit of account or a store of value). These findings suggest that egalitarian outcomes have a greater likelihood of being accepted as fair when the resources being distributed take the form of in-kind goods rather than of cash transfers.","2010","2024-09-24 22:07:23","2024-09-24 22:13:43","","159–162","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357749 PMID:20424037","","/Users/Ian-Hussey/Zotero/storage/CSF7JW5V/DeVoe and Iyengar - 2010 - Medium of Exchange Matters What’s Fair for Goods .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DVEZZRC4","journalArticle","2010","Fetchenhauer, Detlef; Dunning, David","Why So Cynical?: Asymmetric Feedback Underlies Misguided Skepticism Regarding the Trustworthiness of Others","Psychological Science","","","10.1177/0956797609358586","https://doi.org/10.1177/0956797609358586","People tend to grossly underestimate the trustworthiness of other people. We tested whether this cynicism grows out of an asymmetry in the feedback people receive when they decide to trust others. When people trust others, they painfully learn when other people prove to be untrustworthy; however, when people refrain from trusting others, they fail to learn of instances when the other person would have honored their trust. Participants saw short videos of other people and had to decide whether to trust each person in an economic game. Participants overall underestimated the trustworthiness of the people they viewed, regardless of whether they were given financial incentives to provide accurate estimates. However, people who received symmetric feedback about the trustworthiness of others (i.e., who received feedback regardless of their own decision to trust) exhibited reduced cynicism relative to those who received no feedback or asymmetric feedback (i.e., who received feedback only after they trusted the other person).","2010","2024-09-24 22:07:23","2024-09-24 22:13:41","","189–193","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609358586 PMID:20424043","","/Users/Ian-Hussey/Zotero/storage/QKVTYCA2/Fetchenhauer and Dunning - 2010 - Why So Cynical Asymmetric Feedback Underlies Mis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3L846SRP","journalArticle","2010","Gable, Philip; Harmon-Jones, Eddie","The Blues Broaden, but the Nasty Narrows: Attentional Consequences of Negative Affects Low and High in Motivational Intensity","Psychological Science","","","10.1177/0956797609359622","https://doi.org/10.1177/0956797609359622","Positive and negative affects high in motivational intensity cause a narrowing of attentional focus. In contrast, positive affects low in motivational intensity cause a broadening of attentional focus. The attentional consequences of negative affects low in motivational intensity have not been experimentally investigated. Experiment 1 compared the attentional consequences of negative affect low in motivational intensity (sadness) relative to a neutral affective state. Results indicated that low-motivation negative affect caused attentional broadening. Experiment 2 found that disgust, a high-motivation negative affect not previously investigated in attentional studies, narrowed attentional focus. These experiments support the conceptual model linking high-motivation affective states to narrowed attention and low-motivation affective states to broadened attention.","2010","2024-09-24 22:07:23","2024-09-24 22:13:38","","211–215","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359622 PMID:20424047","","/Users/Ian-Hussey/Zotero/storage/6SMINMLG/Gable and Harmon-Jones - 2010 - The Blues Broaden, but the Nasty Narrows Attentio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAMBJNSF","journalArticle","2010","Kay, Aaron C.; Moscovitch, David A.; Laurin, Kristin","Randomness, Attributions of Arousal, and Belief in God","Psychological Science","","","10.1177/0956797609357750","https://doi.org/10.1177/0956797609357750","","2010","2024-09-24 22:07:23","2024-09-24 22:13:35","","216–218","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357750 PMID:20424048","","/Users/Ian-Hussey/Zotero/storage/CVC23ZDU/Kay et al. - 2010 - Randomness, Attributions of Arousal, and Belief in.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VGWDPQT","journalArticle","2010","Kelly, Spencer D.; Özyürek, Aslı; Maris, Eric","Two Sides of the Same Coin: Speech and Gesture Mutually Interact to Enhance Comprehension","Psychological Science","","","10.1177/0956797609357327","https://doi.org/10.1177/0956797609357327","Gesture and speech are assumed to form an integrated system during language production. Based on this view, we propose the integrated-systems hypothesis, which explains two ways in which gesture and speech are integrated—through mutual and obligatory interactions—in language comprehension. Experiment 1 presented participants with action primes (e.g., someone chopping vegetables) and bimodal speech and gesture targets. Participants related primes to targets more quickly and accurately when they contained congruent information (speech: “chop”; gesture: chop) than when they contained incongruent information (speech: “chop”; gesture: twist). Moreover, the strength of the incongruence affected processing, with fewer errors for weak incongruities (speech: “chop”; gesture: cut) than for strong incongruities (speech: “chop”; gesture: twist). Crucial for the integrated-systems hypothesis, this influence was bidirectional. Experiment 2 demonstrated that gesture’s influence on speech was obligatory. The results confirm the integrated-systems hypothesis and demonstrate that gesture and speech form an integrated system in language comprehension.","2010","2024-09-24 22:07:23","2024-09-24 22:13:32","","260–267","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357327 PMID:20424055","","/Users/Ian-Hussey/Zotero/storage/PXBD68C4/Kelly et al. - 2010 - Two Sides of the Same Coin Speech and Gesture Mut.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KF7ZHU3","journalArticle","2010","Lany, Jill; Saffran, Jenny R.","From Statistics to Meaning: Infants’ Acquisition of Lexical Categories","Psychological Science","","","10.1177/0956797609358570","https://doi.org/10.1177/0956797609358570","Infants are highly sensitive to statistical patterns in their auditory language input that mark word categories (e.g., noun and verb). However, it is unknown whether experience with these cues facilitates the acquisition of semantic properties of word categories. In a study testing this hypothesis, infants first listened to an artificial language in which word categories were reliably distinguished by statistical cues (experimental group) or in which these properties did not cue category membership (control group). Both groups were then trained on identical pairings between the words and pictures from two categories (animals and vehicles). Only infants in the experimental group learned the trained associations between specific words and pictures. Moreover, these infants generalized the pattern to include novel pairings. These results suggest that experience with statistical cues marking lexical categories sets the stage for learning the meanings of individual words and for generalizing meanings to new category members.","2010","2024-09-24 22:07:23","2024-09-24 22:13:30","","284–291","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609358570 PMID:20424058","","/Users/Ian-Hussey/Zotero/storage/STLQ8G4N/Lany and Saffran - 2010 - From Statistics to Meaning Infants’ Acquisition o.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9KJRXXYI","journalArticle","2010","Levy, Kenneth N.; Kelly, Kristen M.","Sex Differences in Jealousy: A Contribution From Attachment Theory","Psychological Science","","","10.1177/0956797609357708","https://doi.org/10.1177/0956797609357708","Studies have found that more men than women endorse sexual infidelity as more distressing than emotional infidelity, whereas more women than men endorse emotional infidelity as more distressing than sexual infidelity. Some evolutionary psychologists have proposed that this sex difference can be best conceptualized as reflecting evolution-based differences in parental investment that produce a need for paternity certainty among men and a need for male investment in offspring among women. Nonetheless, a conspicuous subset of men report emotional infidelity as more distressing than sexual infidelity. Current theorizing explains between-sex differences but not within-sex differences. We hypothesized that attachment-style differences may help to explain both between- and within-sex differences in jealousy. As hypothesized, dismissing avoidant participants reported more jealousy regarding sexual than emotional infidelity (64.8%), and secure participants, including secure men, reported more jealousy regarding emotional than sexual infidelity (77.3%), χ2(3, N = 411) = 45.03, p < .001. A series of sequential logistic regression analyses indicated significant moderation of the sex-jealousy relationship by attachment style. Implications of an attachment perspective are discussed.","2010","2024-09-24 22:07:23","2024-09-24 22:13:28","","168–173","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357708 PMID:20424039","","/Users/Ian-Hussey/Zotero/storage/H93EM9GX/Levy and Kelly - 2010 - Sex Differences in Jealousy A Contribution From A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AAC25SUA","journalArticle","2010","Li, Meng; Vietri, Jeffrey; Galvani, Alison P.; Chapman, Gretchen B.","How Do People Value Life?","Psychological Science","","","10.1177/0956797609357707","https://doi.org/10.1177/0956797609357707","Who should be saved when health resources are limited? Although bioethicists and policymakers continue to debate which metric should be used to evaluate health interventions, public policy is also subject to public opinion. We investigated how the public values life when evaluating vaccine-allocation policies during a flu epidemic. We found that people’s ratings of the acceptability of policies were dramatically influenced by question framing. When policies were described in terms of lives saved, people judged them on the basis of the number of life years gained. In contrast, when the policies were described in terms of lives lost, people considered the age of the policy’s beneficiaries, taking into account the number of years lived to prioritize young targets for the health intervention. In addition, young targets were judged as more valuable in general, but young participants valued young targets even more than older participants did.","2010","2024-09-24 22:07:23","2024-09-24 22:13:26","","163–167","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357707 PMID:20424038","","/Users/Ian-Hussey/Zotero/storage/9PKMCRJP/Li et al. - 2010 - How Do People Value Life.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NJV49X4","journalArticle","2010","Miles, Lynden K.; Nind, Louise K.; Macrae, C. Neil","Moving Through Time","Psychological Science","","","10.1177/0956797609359333","https://doi.org/10.1177/0956797609359333","","2010","2024-09-24 22:07:23","2024-09-24 22:13:21","","222–223","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359333 PMID:20424050","","/Users/Ian-Hussey/Zotero/storage/86IP7QRM/Miles et al. - 2010 - Moving Through Time.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRH6HFXZ","journalArticle","2010","Miller, Saul L.; Maner, Jon K.","Scent of a Woman: Men’s Testosterone Responses to Olfactory Ovulation Cues","Psychological Science","","","10.1177/0956797609357733","https://doi.org/10.1177/0956797609357733","Adaptationist models of human mating provide a useful framework for identifying subtle, biologically based mechanisms influencing cross-gender social interaction. In line with this framework, the current studies examined the extent to which olfactory cues to female ovulation—scents of women at the peak of their reproductive fertility—influence endocrinological responses in men. Men in the current studies smelled T-shirts worn by women near ovulation or far from ovulation (Studies 1 and 2) or control T-shirts not worn by anyone (Study 2). Men exposed to the scent of an ovulating woman subsequently displayed higher levels of testosterone than did men exposed to the scent of a nonovulating woman or a control scent. Hence, olfactory cues signaling women’s levels of reproductive fertility were associated with specific endocrinological responses in men—responses that have been linked to sexual behavior and the initiation of romantic courtship.","2010","2024-09-24 22:07:23","2024-09-24 22:13:18","","276–283","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357733 PMID:20424057","","/Users/Ian-Hussey/Zotero/storage/ECZ8RUHY/Miller and Maner - 2010 - Scent of a Woman Men’s Testosterone Responses to .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YKCB6CB","journalArticle","2010","Nickerson, David W.; Rogers, Todd","Do You Have a Voting Plan?: Implementation Intentions, Voter Turnout, and Organic Plan Making","Psychological Science","","","10.1177/0956797609359326","https://doi.org/10.1177/0956797609359326","Phone calls encouraging citizens to vote are staples of modern campaigns. Insights from psychological science can make these calls dramatically more potent while also generating opportunities to expand psychological theory. We present a field experiment conducted during the 2008 presidential election (N = 287,228) showing that facilitating the formation of a voting plan (i.e., implementation intentions) can increase turnout by 4.1 percentage points among those contacted, but a standard encouragement call and self-prediction have no significant impact. Among single-eligible-voter households, the formation of a voting plan increased turnout among persons contacted by 9.1 percentage points, whereas those in multiple-eligible-voter households were unaffected by all scripts. Some situational factors may organically facilitate implementation-intentions formation more readily than others; we present data suggesting that this could explain the differential treatment effect that we found. We discuss implications for psychological and political science, and public interventions involving implementation-intentions formation.","2010","2024-09-24 22:07:23","2024-09-24 22:13:15","","194–199","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359326 PMID:20424044","","/Users/Ian-Hussey/Zotero/storage/NWQRBPYP/Nickerson and Rogers - 2010 - Do You Have a Voting Plan Implementation Intenti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EL7JUEUD","journalArticle","2010","Pacheco-Unguetti, Antonia Pilar; Acosta, Alberto; Callejas, Alicia; Lupiáñez, Juan","Attention and Anxiety: Different Attentional Functioning Under State and Trait Anxiety","Psychological Science","","","10.1177/0956797609359624","https://doi.org/10.1177/0956797609359624","Anxiety modulates the functioning of attention. Although the existence of this relationship is clear, its nature is still poorly defined. Added are the facts that different types of anxiety—state or trait—may influence attention differently and that attention is not a unitary system. We studied the influence of such types of anxiety by means of a task that, using emotionally neutral information, assesses the efficiency of three attentional networks: orienting, alerting, and executive control. Results showed a double dissociation. Trait anxiety was related to deficiencies in the executive control network, but state anxiety was associated with an overfunctioning of the alerting and orienting networks.","2010","2024-09-24 22:07:23","2024-09-24 22:13:13","","298–304","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609359624 PMID:20424060","","/Users/Ian-Hussey/Zotero/storage/SNHCFC2S/Pacheco-Unguetti et al. - 2010 - Attention and Anxiety Different Attentional Funct.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBAZWUXC","journalArticle","2010","Saguy, Tamar; Quinn, Diane M.; Dovidio, John F.; Pratto, Felicia","Interacting Like a Body: Objectification Can Lead Women to Narrow Their Presence in Social Interactions","Psychological Science","","","10.1177/0956797609357751","https://doi.org/10.1177/0956797609357751","The present experiment tested the impact of sexual objectification on women’s behavior in social interactions. We predicted that when objectified, women would narrow their social presence by spending little time talking, particularly when interacting with men. Participants (males and females) gave an oral introduction of themselves to an alleged interaction partner (male or female). Objectification was manipulated by having participants believe their bodies were either visually inspected or not inspected during this introduction. Specifically, participants introduced themselves through a closed-circuit device in one of three conditions: body (videotaped from the neck down), face (videotaped from the neck up), or audio (no videotaping). Women who were in the body condition and thought they were interacting with men spent less time talking than participants in all other groups. In addition, the majority of women disliked the body condition, indicating that they found having their bodies gazed at aversive. Implications for women’s behavior in mixed-sex contexts are discussed.","2010","2024-09-24 22:07:23","2024-09-24 22:13:11","","178–182","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357751 PMID:20424041","","/Users/Ian-Hussey/Zotero/storage/RQHCLZQ9/Saguy et al. - 2010 - Interacting Like a Body Objectification Can Lead .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5G7XDRP5","journalArticle","2010","Simpson, Jeffry A.; Rholes, W. Steven; Winterheld, Heike A.","Attachment Working Models Twist Memories of Relationship Events","Psychological Science","","","10.1177/0956797609357175","https://doi.org/10.1177/0956797609357175","The information that people remember about their relationships should be affected by their attachment orientations. This study investigated changes in individuals’ memories of their own behavior during conflict-resolution discussions with their romantic partners. One week after each couple engaged in two videotaped conflict discussions, each partner’s memory of the discussions was assessed. Memory biases were systematically related to attachment orientations. More avoidant individuals, for example, remembered being less supportive than they reported initially if they were relatively distressed during the discussions, whereas the opposite was true of less avoidant persons. More anxious individuals remembered being less emotionally distant than they reported initially if they were relatively distressed during the discussions, whereas the opposite was true of less anxious persons. We discuss the implications of these memory changes.","2010","2024-09-24 22:07:23","2024-09-24 22:13:05","","252–259","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357175 PMID:20424054","","/Users/Ian-Hussey/Zotero/storage/S3AZV5Y5/Simpson et al. - 2010 - Attachment Working Models Twist Memories of Relati.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VW48TV48","journalArticle","2010","Talati, Zenobia; Rhodes, Gillian; Jeffery, Linda","Now You See It, Now You Don’t: Shedding Light on the Thatcher Illusion","Psychological Science","","","10.1177/0956797609357854","https://doi.org/10.1177/0956797609357854","","2010","2024-09-24 22:07:23","2024-09-24 22:13:02","","219–221","","2","21","","","","","","","","","","","","","","","","","_eprint: https://doi.org/10.1177/0956797609357854 PMID:20424049","","/Users/Ian-Hussey/Zotero/storage/FQZ296RK/Talati et al. - 2010 - Now You See It, Now You Don’t Shedding Light on t.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
